order_item_id,order_id,product_id,quantity,unit_price,Total_Amount
OD017943,O005938,P0001,2,326.92,653.84
OD017944,O005938,P0054,5,469.59,2347.95
OD017945,O005939,P0089,4,63.64,254.56
OD017946,O005939,P0076,1,209.9,209.9
OD017947,O005939,P0055,2,331.06,662.12
OD017948,O005940,P0035,2,201.7,403.4
OD017949,O005941,P0093,1,400.2,400.2
OD017950,O005941,P0006,5,344.82,1724.1
OD017951,O005941,P0036,1,284.98,284.98
OD017952,O005941,P0061,1,494.97,494.97
OD017953,O005941,P0011,3,124.95,374.85
OD017954,O005942,P0041,2,358.19,716.38
OD017955,O005943,P0074,3,171.05,513.15
OD017956,O005944,P0008,5,61.73,308.65
OD017957,O005944,P0020,2,23.12,46.24
OD017958,O005944,P0062,3,327.2,981.6
OD017959,O005944,P0052,4,120.56,482.24
OD017960,O005945,P0054,5,469.59,2347.95
OD017961,O005945,P0007,3,448.25,1344.75
OD017962,O005945,P0042,4,42,168
OD017963,O005945,P0033,2,277.39,554.78
OD017964,O005946,P0045,2,58.3,116.6
OD017965,O005946,P0002,3,32.01,96.03
OD017966,O005946,P0035,4,201.7,806.8
OD017967,O005946,P0022,3,355.11,1065.33
OD017968,O005947,P0050,5,195.12,975.6
OD017969,O005948,P0054,4,469.59,1878.36
OD017970,O005948,P0097,3,498.14,1494.42
OD017971,O005948,P0015,3,331.94,995.82
OD017972,O005948,P0100,1,433.17,433.17
OD017973,O005948,P0094,5,222.64,1113.2
OD017974,O005949,P0014,5,115.44,577.2
OD017975,O005949,P0015,1,331.94,331.94
OD017976,O005949,P0039,4,433.62,1734.48
OD017977,O005949,P0072,1,472.6,472.6
OD017978,O005950,P0003,3,152.01,456.03
OD017979,O005950,P0010,3,34.3,102.9
OD017980,O005950,P0073,4,440.66,1762.64
OD017981,O005950,P0064,1,348.61,348.61
OD017982,O005950,P0086,5,125.27,626.35
OD017983,O005951,P0095,1,50.49,50.49
OD017984,O005951,P0071,3,121.27,363.81
OD017985,O005951,P0049,3,325.13,975.39
OD017986,O005951,P0042,3,42,126
OD017987,O005952,P0036,5,284.98,1424.9
OD017988,O005952,P0096,3,203.18,609.54
OD017989,O005952,P0018,2,302.85,605.7
OD017990,O005953,P0068,5,35.41,177.05
OD017991,O005954,P0006,1,344.82,344.82
OD017992,O005954,P0009,2,222.52,445.04
OD017993,O005954,P0043,4,129.39,517.56
OD017994,O005955,P0085,5,211.71,1058.55
OD017995,O005955,P0054,3,469.59,1408.77
OD017996,O005955,P0099,5,486.12,2430.6
OD017997,O005955,P0023,4,183.32,733.28
OD017998,O005955,P0053,1,148.15,148.15
OD017999,O005956,P0033,4,277.39,1109.56
OD018000,O005956,P0009,5,222.52,1112.6
OD018001,O005957,P0020,4,23.12,92.48
OD018002,O005957,P0001,5,326.92,1634.6
OD018003,O005957,P0057,1,102.15,102.15
OD018004,O005958,P0006,4,344.82,1379.28
OD018005,O005959,P0029,5,426.8,2134
OD018006,O005959,P0055,4,331.06,1324.24
OD018007,O005959,P0047,2,68.48,136.96
OD018008,O005960,P0041,3,358.19,1074.57
OD018009,O005961,P0005,4,373.51,1494.04
OD018010,O005961,P0004,1,127.14,127.14
OD018011,O005961,P0064,1,348.61,348.61
OD018012,O005962,P0091,5,72.63,363.15
OD018013,O005963,P0058,4,369.98,1479.92
OD018014,O005964,P0065,3,424.57,1273.71
OD018015,O005964,P0037,3,418.11,1254.33
OD018016,O005965,P0068,4,35.41,141.64
OD018017,O005966,P0006,2,344.82,689.64
OD018018,O005966,P0056,1,312.38,312.38
OD018019,O005966,P0055,5,331.06,1655.3
OD018020,O005966,P0063,2,287.34,574.68
OD018021,O005967,P0016,5,281.57,1407.85
OD018022,O005967,P0034,2,487.1,974.2
OD018023,O005967,P0027,1,64.52,64.52
OD018024,O005967,P0002,3,32.01,96.03
OD018025,O005967,P0082,2,146.12,292.24
OD018026,O005968,P0063,4,287.34,1149.36
OD018027,O005968,P0069,3,171.42,514.26
OD018028,O005968,P0029,1,426.8,426.8
OD018029,O005968,P0026,5,181.57,907.85
OD018030,O005968,P0055,5,331.06,1655.3
OD018031,O005969,P0045,5,58.3,291.5
OD018032,O005970,P0089,4,63.64,254.56
OD018033,O005970,P0060,5,202.14,1010.7
OD018034,O005970,P0081,5,289.46,1447.3
OD018035,O005971,P0012,2,262.57,525.14
OD018036,O005972,P0044,4,158.91,635.64
OD018037,O005972,P0097,2,498.14,996.28
OD018038,O005973,P0054,1,469.59,469.59
OD018039,O005973,P0013,5,32.74,163.7
OD018040,O005974,P0046,1,131.74,131.74
OD018041,O005974,P0063,1,287.34,287.34
OD018042,O005975,P0092,4,321.17,1284.68
OD018043,O005975,P0007,2,448.25,896.5
OD018044,O005976,P0029,3,426.8,1280.4
OD018045,O005977,P0046,4,131.74,526.96
OD018046,O005977,P0080,4,138.38,553.52
OD018047,O005977,P0014,4,115.44,461.76
OD018048,O005977,P0041,1,358.19,358.19
OD018049,O005977,P0016,4,281.57,1126.28
OD018050,O005978,P0052,2,120.56,241.12
OD018051,O005978,P0045,4,58.3,233.2
OD018052,O005978,P0070,1,148.52,148.52
OD018053,O005978,P0051,2,197.69,395.38
OD018054,O005978,P0096,3,203.18,609.54
OD018055,O005979,P0066,1,392.48,392.48
OD018056,O005979,P0063,5,287.34,1436.7
OD018057,O005979,P0025,2,479.46,958.92
OD018058,O005979,P0019,2,408.53,817.06
OD018059,O005980,P0047,1,68.48,68.48
OD018060,O005980,P0006,4,344.82,1379.28
OD018061,O005980,P0071,5,121.27,606.35
OD018062,O005981,P0079,4,147.14,588.56
OD018063,O005982,P0084,4,450.95,1803.8
OD018064,O005982,P0072,1,472.6,472.6
OD018065,O005983,P0082,1,146.12,146.12
OD018066,O005983,P0037,1,418.11,418.11
OD018067,O005984,P0042,3,42,126
OD018068,O005984,P0070,2,148.52,297.04
OD018069,O005984,P0038,5,316.89,1584.45
OD018070,O005984,P0066,2,392.48,784.96
OD018071,O005985,P0008,4,61.73,246.92
OD018072,O005985,P0029,1,426.8,426.8
OD018073,O005985,P0090,5,42.62,213.1
OD018074,O005985,P0041,5,358.19,1790.95
OD018075,O005986,P0036,4,284.98,1139.92
OD018076,O005986,P0073,3,440.66,1321.98
OD018077,O005986,P0088,5,264.57,1322.85
OD018078,O005986,P0032,1,370.27,370.27
OD018079,O005987,P0060,3,202.14,606.42
OD018080,O005987,P0079,5,147.14,735.7
OD018081,O005987,P0007,2,448.25,896.5
OD018082,O005988,P0061,4,494.97,1979.88
OD018083,O005988,P0002,5,32.01,160.05
OD018084,O005988,P0017,5,125.81,629.05
OD018085,O005989,P0059,3,98.43,295.29
OD018086,O005989,P0055,3,331.06,993.18
OD018087,O005990,P0088,1,264.57,264.57
OD018088,O005991,P0016,5,281.57,1407.85
OD018089,O005992,P0063,4,287.34,1149.36
OD018090,O005992,P0043,2,129.39,258.78
OD018091,O005992,P0039,5,433.62,2168.1
OD018092,O005993,P0070,3,148.52,445.56
OD018093,O005994,P0065,1,424.57,424.57
OD018094,O005994,P0042,4,42,168
OD018095,O005995,P0041,1,358.19,358.19
OD018096,O005995,P0029,3,426.8,1280.4
OD018097,O005995,P0024,2,94.63,189.26
OD018098,O005996,P0041,3,358.19,1074.57
OD018099,O005997,P0025,3,479.46,1438.38
OD018100,O005998,P0060,4,202.14,808.56
OD018101,O005998,P0011,5,124.95,624.75
OD018102,O005998,P0012,5,262.57,1312.85
OD018103,O005999,P0002,1,32.01,32.01
OD018104,O005999,P0093,2,400.2,800.4
OD018105,O005999,P0047,5,68.48,342.4
OD018106,O006000,P0068,3,35.41,106.23
OD018107,O006001,P0046,1,131.74,131.74
OD018108,O006002,P0003,1,152.01,152.01
OD018109,O006002,P0092,4,321.17,1284.68
OD018110,O006003,P0036,3,284.98,854.94
OD018111,O006004,P0055,2,331.06,662.12
OD018112,O006004,P0075,2,334.61,669.22
OD018113,O006004,P0078,2,240.25,480.5
OD018114,O006005,P0019,5,408.53,2042.65
OD018115,O006005,P0101,5,25.51,127.55
OD018116,O006005,P0100,3,433.17,1299.51
OD018117,O006005,P0049,4,325.13,1300.52
OD018118,O006005,P0072,2,472.6,945.2
OD018119,O006006,P0079,2,147.14,294.28
OD018120,O006006,P0026,3,181.57,544.71
OD018121,O006006,P0006,2,344.82,689.64
OD018122,O006006,P0073,2,440.66,881.32
OD018123,O006007,P0049,1,325.13,325.13
OD018124,O006008,P0026,1,181.57,181.57
OD018125,O006008,P0053,2,148.15,296.3
OD018126,O006008,P0006,3,344.82,1034.46
OD018127,O006008,P0057,1,102.15,102.15
OD018128,O006009,P0039,3,433.62,1300.86
OD018129,O006009,P0079,5,147.14,735.7
OD018130,O006009,P0012,1,262.57,262.57
OD018131,O006009,P0018,5,302.85,1514.25
OD018132,O006009,P0083,2,300.6,601.2
OD018133,O006010,P0037,4,418.11,1672.44
OD018134,O006010,P0025,3,479.46,1438.38
OD018135,O006010,P0056,2,312.38,624.76
OD018136,O006010,P0039,1,433.62,433.62
OD018137,O006010,P0027,3,64.52,193.56
OD018138,O006011,P0036,1,284.98,284.98
OD018139,O006011,P0048,3,153.43,460.29
OD018140,O006011,P0054,1,469.59,469.59
OD018141,O006011,P0071,5,121.27,606.35
OD018142,O006011,P0098,5,273.97,1369.85
OD018143,O006012,P0038,4,316.89,1267.56
OD018144,O006013,P0080,4,138.38,553.52
OD018145,O006013,P0071,2,121.27,242.54
OD018146,O006013,P0075,2,334.61,669.22
OD018147,O006013,P0062,1,327.2,327.2
OD018148,O006014,P0036,2,284.98,569.96
OD018149,O006015,P0089,5,63.64,318.2
OD018150,O006015,P0067,2,129.94,259.88
OD018151,O006016,P0050,1,195.12,195.12
OD018152,O006016,P0001,5,326.92,1634.6
OD018153,O006016,P0099,2,486.12,972.24
OD018154,O006016,P0019,4,408.53,1634.12
OD018155,O006016,P0042,1,42,42
OD018156,O006017,P0100,3,433.17,1299.51
OD018157,O006018,P0056,4,312.38,1249.52
OD018158,O006018,P0049,1,325.13,325.13
OD018159,O006018,P0055,4,331.06,1324.24
OD018160,O006018,P0066,2,392.48,784.96
OD018161,O006018,P0039,4,433.62,1734.48
OD018162,O006019,P0060,4,202.14,808.56
OD018163,O006019,P0041,5,358.19,1790.95
OD018164,O006020,P0026,3,181.57,544.71
OD018165,O006020,P0053,2,148.15,296.3
OD018166,O006020,P0065,4,424.57,1698.28
OD018167,O006020,P0004,2,127.14,254.28
OD018168,O006021,P0072,5,472.6,2363
OD018169,O006022,P0025,5,479.46,2397.3
OD018170,O006022,P0006,4,344.82,1379.28
OD018171,O006023,P0078,5,240.25,1201.25
OD018172,O006024,P0038,4,316.89,1267.56
OD018173,O006024,P0060,1,202.14,202.14
OD018174,O006025,P0068,4,35.41,141.64
OD018175,O006026,P0001,5,326.92,1634.6
OD018176,O006027,P0025,2,479.46,958.92
OD018177,O006027,P0052,5,120.56,602.8
OD018178,O006027,P0059,1,98.43,98.43
OD018179,O006027,P0068,4,35.41,141.64
OD018180,O006028,P0050,5,195.12,975.6
OD018181,O006028,P0002,5,32.01,160.05
OD018182,O006028,P0049,1,325.13,325.13
OD018183,O006028,P0100,2,433.17,866.34
OD018184,O006028,P0052,4,120.56,482.24
OD018185,O006029,P0094,2,222.64,445.28
OD018186,O006029,P0021,5,406.79,2033.95
OD018187,O006029,P0048,3,153.43,460.29
OD018188,O006030,P0065,5,424.57,2122.85
OD018189,O006030,P0003,1,152.01,152.01
OD018190,O006030,P0055,4,331.06,1324.24
OD018191,O006031,P0021,3,406.79,1220.37
OD018192,O006031,P0081,1,289.46,289.46
OD018193,O006032,P0079,1,147.14,147.14
OD018194,O006032,P0101,2,25.51,51.02
OD018195,O006032,P0059,1,98.43,98.43
OD018196,O006032,P0078,1,240.25,240.25
OD018197,O006032,P0057,5,102.15,510.75
OD018198,O006033,P0028,5,66.42,332.1
OD018199,O006033,P0034,5,487.1,2435.5
OD018200,O006033,P0072,3,472.6,1417.8
OD018201,O006033,P0093,3,400.2,1200.6
OD018202,O006033,P0001,3,326.92,980.76
OD018203,O006034,P0074,2,171.05,342.1
OD018204,O006034,P0006,3,344.82,1034.46
OD018205,O006034,P0035,4,201.7,806.8
OD018206,O006034,P0069,3,171.42,514.26
OD018207,O006034,P0032,5,370.27,1851.35
OD018208,O006035,P0095,1,50.49,50.49
OD018209,O006035,P0082,2,146.12,292.24
OD018210,O006035,P0018,1,302.85,302.85
OD018211,O006035,P0050,2,195.12,390.24
OD018212,O006036,P0089,4,63.64,254.56
OD018213,O006036,P0004,3,127.14,381.42
OD018214,O006036,P0055,1,331.06,331.06
OD018215,O006036,P0091,3,72.63,217.89
OD018216,O006036,P0096,5,203.18,1015.9
OD018217,O006037,P0082,1,146.12,146.12
OD018218,O006037,P0088,5,264.57,1322.85
OD018219,O006037,P0039,4,433.62,1734.48
OD018220,O006037,P0029,5,426.8,2134
OD018221,O006038,P0057,2,102.15,204.3
OD018222,O006038,P0068,3,35.41,106.23
OD018223,O006039,P0017,4,125.81,503.24
OD018224,O006040,P0068,3,35.41,106.23
OD018225,O006040,P0064,3,348.61,1045.83
OD018226,O006040,P0003,4,152.01,608.04
OD018227,O006040,P0037,5,418.11,2090.55
OD018228,O006040,P0011,1,124.95,124.95
OD018229,O006041,P0026,2,181.57,363.14
OD018230,O006041,P0092,1,321.17,321.17
OD018231,O006041,P0010,4,34.3,137.2
OD018232,O006041,P0037,3,418.11,1254.33
OD018233,O006042,P0035,5,201.7,1008.5
OD018234,O006042,P0062,5,327.2,1636
OD018235,O006043,P0026,4,181.57,726.28
OD018236,O006043,P0015,5,331.94,1659.7
OD018237,O006044,P0029,5,426.8,2134
OD018238,O006044,P0093,4,400.2,1600.8
OD018239,O006044,P0005,4,373.51,1494.04
OD018240,O006044,P0046,4,131.74,526.96
OD018241,O006045,P0040,4,297.13,1188.52
OD018242,O006045,P0002,3,32.01,96.03
OD018243,O006045,P0057,1,102.15,102.15
OD018244,O006045,P0067,1,129.94,129.94
OD018245,O006045,P0036,3,284.98,854.94
OD018246,O006046,P0050,5,195.12,975.6
OD018247,O006046,P0018,4,302.85,1211.4
OD018248,O006046,P0015,5,331.94,1659.7
OD018249,O006046,P0077,3,458.98,1376.94
OD018250,O006047,P0081,3,289.46,868.38
OD018251,O006047,P0017,3,125.81,377.43
OD018252,O006047,P0041,2,358.19,716.38
OD018253,O006048,P0072,4,472.6,1890.4
OD018254,O006048,P0101,4,25.51,102.04
OD018255,O006048,P0055,2,331.06,662.12
OD018256,O006049,P0078,4,240.25,961
OD018257,O006049,P0008,4,61.73,246.92
OD018258,O006049,P0060,5,202.14,1010.7
OD018259,O006049,P0021,3,406.79,1220.37
OD018260,O006049,P0018,1,302.85,302.85
OD018261,O006050,P0013,3,32.74,98.22
OD018262,O006051,P0014,2,115.44,230.88
OD018263,O006051,P0030,4,309.79,1239.16
OD018264,O006051,P0067,2,129.94,259.88
OD018265,O006052,P0086,2,125.27,250.54
OD018266,O006052,P0069,5,171.42,857.1
OD018267,O006052,P0068,2,35.41,70.82
OD018268,O006052,P0028,2,66.42,132.84
OD018269,O006053,P0086,2,125.27,250.54
OD018270,O006053,P0097,2,498.14,996.28
OD018271,O006053,P0078,3,240.25,720.75
OD018272,O006053,P0068,3,35.41,106.23
OD018273,O006053,P0050,4,195.12,780.48
OD018274,O006054,P0053,3,148.15,444.45
OD018275,O006054,P0056,4,312.38,1249.52
OD018276,O006054,P0012,3,262.57,787.71
OD018277,O006054,P0008,4,61.73,246.92
OD018278,O006054,P0030,3,309.79,929.37
OD018279,O006055,P0026,1,181.57,181.57
OD018280,O006055,P0063,3,287.34,862.02
OD018281,O006055,P0084,5,450.95,2254.75
OD018282,O006056,P0062,3,327.2,981.6
OD018283,O006056,P0030,1,309.79,309.79
OD018284,O006057,P0094,1,222.64,222.64
OD018285,O006058,P0053,1,148.15,148.15
OD018286,O006058,P0037,5,418.11,2090.55
OD018287,O006058,P0050,4,195.12,780.48
OD018288,O006058,P0082,1,146.12,146.12
OD018289,O006059,P0101,1,25.51,25.51
OD018290,O006059,P0005,5,373.51,1867.55
OD018291,O006059,P0073,1,440.66,440.66
OD018292,O006059,P0011,4,124.95,499.8
OD018293,O006059,P0001,4,326.92,1307.68
OD018294,O006060,P0042,1,42,42
OD018295,O006060,P0040,1,297.13,297.13
OD018296,O006060,P0044,1,158.91,158.91
OD018297,O006060,P0093,4,400.2,1600.8
OD018298,O006060,P0032,5,370.27,1851.35
OD018299,O006061,P0094,2,222.64,445.28
OD018300,O006061,P0039,1,433.62,433.62
OD018301,O006061,P0098,3,273.97,821.91
OD018302,O006061,P0084,2,450.95,901.9
OD018303,O006062,P0074,1,171.05,171.05
OD018304,O006062,P0065,4,424.57,1698.28
OD018305,O006062,P0059,2,98.43,196.86
OD018306,O006062,P0088,2,264.57,529.14
OD018307,O006062,P0026,1,181.57,181.57
OD018308,O006063,P0048,1,153.43,153.43
OD018309,O006063,P0100,1,433.17,433.17
OD018310,O006063,P0052,4,120.56,482.24
OD018311,O006063,P0073,1,440.66,440.66
OD018312,O006064,P0097,1,498.14,498.14
OD018313,O006064,P0009,2,222.52,445.04
OD018314,O006064,P0016,3,281.57,844.71
OD018315,O006064,P0064,1,348.61,348.61
OD018316,O006065,P0046,1,131.74,131.74
OD018317,O006065,P0005,4,373.51,1494.04
OD018318,O006066,P0019,4,408.53,1634.12
OD018319,O006066,P0059,3,98.43,295.29
OD018320,O006067,P0074,4,171.05,684.2
OD018321,O006067,P0083,3,300.6,901.8
OD018322,O006067,P0040,2,297.13,594.26
OD018323,O006068,P0008,3,61.73,185.19
OD018324,O006068,P0041,4,358.19,1432.76
OD018325,O006068,P0025,4,479.46,1917.84
OD018326,O006069,P0053,1,148.15,148.15
OD018327,O006070,P0048,5,153.43,767.15
OD018328,O006070,P0090,5,42.62,213.1
OD018329,O006070,P0074,4,171.05,684.2
OD018330,O006070,P0046,3,131.74,395.22
OD018331,O006070,P0025,3,479.46,1438.38
OD018332,O006071,P0064,1,348.61,348.61
OD018333,O006071,P0041,3,358.19,1074.57
OD018334,O006071,P0073,1,440.66,440.66
OD018335,O006071,P0095,3,50.49,151.47
OD018336,O006071,P0024,3,94.63,283.89
OD018337,O006072,P0095,1,50.49,50.49
OD018338,O006072,P0101,1,25.51,25.51
OD018339,O006072,P0022,4,355.11,1420.44
OD018340,O006072,P0098,3,273.97,821.91
OD018341,O006072,P0030,2,309.79,619.58
OD018342,O006073,P0081,5,289.46,1447.3
OD018343,O006073,P0018,4,302.85,1211.4
OD018344,O006074,P0038,3,316.89,950.67
OD018345,O006074,P0083,2,300.6,601.2
OD018346,O006074,P0100,2,433.17,866.34
OD018347,O006075,P0076,3,209.9,629.7
OD018348,O006075,P0090,3,42.62,127.86
OD018349,O006076,P0068,3,35.41,106.23
OD018350,O006076,P0055,1,331.06,331.06
OD018351,O006076,P0064,3,348.61,1045.83
OD018352,O006076,P0089,4,63.64,254.56
OD018353,O006077,P0034,4,487.1,1948.4
OD018354,O006077,P0082,3,146.12,438.36
OD018355,O006078,P0028,5,66.42,332.1
OD018356,O006078,P0085,1,211.71,211.71
OD018357,O006078,P0100,4,433.17,1732.68
OD018358,O006078,P0038,4,316.89,1267.56
OD018359,O006078,P0014,1,115.44,115.44
OD018360,O006079,P0077,5,458.98,2294.9
OD018361,O006080,P0066,1,392.48,392.48
OD018362,O006080,P0022,4,355.11,1420.44
OD018363,O006080,P0075,3,334.61,1003.83
OD018364,O006080,P0073,2,440.66,881.32
OD018365,O006080,P0032,1,370.27,370.27
OD018366,O006081,P0017,5,125.81,629.05
OD018367,O006081,P0055,4,331.06,1324.24
OD018368,O006081,P0046,1,131.74,131.74
OD018369,O006081,P0065,2,424.57,849.14
OD018370,O006081,P0045,3,58.3,174.9
OD018371,O006082,P0044,3,158.91,476.73
OD018372,O006083,P0074,5,171.05,855.25
OD018373,O006083,P0073,3,440.66,1321.98
OD018374,O006083,P0012,2,262.57,525.14
OD018375,O006083,P0047,3,68.48,205.44
OD018376,O006083,P0099,3,486.12,1458.36
OD018377,O006084,P0015,2,331.94,663.88
OD018378,O006084,P0084,3,450.95,1352.85
OD018379,O006084,P0019,2,408.53,817.06
OD018380,O006085,P0008,1,61.73,61.73
OD018381,O006085,P0092,5,321.17,1605.85
OD018382,O006085,P0060,1,202.14,202.14
OD018383,O006086,P0010,2,34.3,68.6
OD018384,O006086,P0094,5,222.64,1113.2
OD018385,O006087,P0084,5,450.95,2254.75
OD018386,O006087,P0038,3,316.89,950.67
OD018387,O006087,P0031,3,407.42,1222.26
OD018388,O006087,P0042,5,42,210
OD018389,O006087,P0058,1,369.98,369.98
OD018390,O006088,P0020,5,23.12,115.6
OD018391,O006089,P0082,1,146.12,146.12
OD018392,O006090,P0024,4,94.63,378.52
OD018393,O006091,P0013,5,32.74,163.7
OD018394,O006091,P0085,1,211.71,211.71
OD018395,O006092,P0099,5,486.12,2430.6
OD018396,O006092,P0064,5,348.61,1743.05
OD018397,O006092,P0071,2,121.27,242.54
OD018398,O006093,P0082,1,146.12,146.12
OD018399,O006093,P0059,3,98.43,295.29
OD018400,O006093,P0007,1,448.25,448.25
OD018401,O006093,P0063,4,287.34,1149.36
OD018402,O006094,P0048,4,153.43,613.72
OD018403,O006094,P0083,2,300.6,601.2
OD018404,O006094,P0093,4,400.2,1600.8
OD018405,O006094,P0003,2,152.01,304.02
OD018406,O006094,P0082,2,146.12,292.24
OD018407,O006095,P0033,2,277.39,554.78
OD018408,O006095,P0092,2,321.17,642.34
OD018409,O006096,P0058,4,369.98,1479.92
OD018410,O006096,P0020,5,23.12,115.6
OD018411,O006096,P0001,5,326.92,1634.6
OD018412,O006097,P0095,4,50.49,201.96
OD018413,O006097,P0063,5,287.34,1436.7
OD018414,O006097,P0006,5,344.82,1724.1
OD018415,O006098,P0057,5,102.15,510.75
OD018416,O006098,P0078,4,240.25,961
OD018417,O006099,P0090,2,42.62,85.24
OD018418,O006099,P0084,5,450.95,2254.75
OD018419,O006100,P0073,3,440.66,1321.98
OD018420,O006100,P0014,3,115.44,346.32
OD018421,O006100,P0067,3,129.94,389.82
OD018422,O006100,P0039,1,433.62,433.62
OD018423,O006101,P0065,4,424.57,1698.28
OD018424,O006101,P0047,5,68.48,342.4
OD018425,O006102,P0022,1,355.11,355.11
OD018426,O006102,P0052,1,120.56,120.56
OD018427,O006102,P0019,4,408.53,1634.12
OD018428,O006102,P0096,3,203.18,609.54
OD018429,O006102,P0078,1,240.25,240.25
OD018430,O006103,P0093,3,400.2,1200.6
OD018431,O006103,P0074,4,171.05,684.2
OD018432,O006103,P0041,5,358.19,1790.95
OD018433,O006103,P0022,4,355.11,1420.44
OD018434,O006103,P0062,1,327.2,327.2
OD018435,O006104,P0095,2,50.49,100.98
OD018436,O006104,P0029,1,426.8,426.8
OD018437,O006104,P0025,4,479.46,1917.84
OD018438,O006105,P0083,4,300.6,1202.4
OD018439,O006105,P0039,3,433.62,1300.86
OD018440,O006106,P0079,4,147.14,588.56
OD018441,O006107,P0081,1,289.46,289.46
OD018442,O006107,P0007,1,448.25,448.25
OD018443,O006107,P0019,1,408.53,408.53
OD018444,O006108,P0064,4,348.61,1394.44
OD018445,O006108,P0068,3,35.41,106.23
OD018446,O006109,P0086,1,125.27,125.27
OD018447,O006109,P0097,3,498.14,1494.42
OD018448,O006109,P0060,1,202.14,202.14
OD018449,O006109,P0008,2,61.73,123.46
OD018450,O006109,P0099,3,486.12,1458.36
OD018451,O006110,P0084,1,450.95,450.95
OD018452,O006110,P0007,5,448.25,2241.25
OD018453,O006110,P0101,1,25.51,25.51
OD018454,O006110,P0054,3,469.59,1408.77
OD018455,O006110,P0025,2,479.46,958.92
OD018456,O006111,P0077,5,458.98,2294.9
OD018457,O006111,P0027,4,64.52,258.08
OD018458,O006111,P0022,5,355.11,1775.55
OD018459,O006111,P0094,2,222.64,445.28
OD018460,O006112,P0100,5,433.17,2165.85
OD018461,O006112,P0024,5,94.63,473.15
OD018462,O006112,P0023,4,183.32,733.28
OD018463,O006112,P0051,3,197.69,593.07
OD018464,O006113,P0010,3,34.3,102.9
OD018465,O006114,P0098,4,273.97,1095.88
OD018466,O006114,P0027,2,64.52,129.04
OD018467,O006114,P0069,1,171.42,171.42
OD018468,O006115,P0058,1,369.98,369.98
OD018469,O006115,P0078,3,240.25,720.75
OD018470,O006115,P0025,3,479.46,1438.38
OD018471,O006116,P0076,5,209.9,1049.5
OD018472,O006117,P0041,4,358.19,1432.76
OD018473,O006117,P0087,2,498.82,997.64
OD018474,O006117,P0074,3,171.05,513.15
OD018475,O006118,P0071,1,121.27,121.27
OD018476,O006118,P0036,5,284.98,1424.9
